search_term,name,url,price,provider_id,photo,details,brand
fernet,fernet vittone especial 750cm3,https://www.lacoopeencasa.coop/producto/fernet-vittone-especial-750cm3/279246,3990,coope,https://www.lacoopeencasa.coop/media/lcec/publico/articulos/e/6/c/e6c951d3247634ba1b5b7e1eea4c74a7,No details found,
fernet,fernet branca 450cm3,https://www.lacoopeencasa.coop/producto/fernet-branca-450cm3/111333,7200,coope,https://www.lacoopeencasa.coop/media/lcec/publico/articulos/c/7/7/c778ecb87d9262af12aa7e518419e632,No details found,
fernet,fernet 1882 750cm3,https://www.lacoopeencasa.coop/producto/fernet-1882-750cm3/157174,5890,coope,https://www.lacoopeencasa.coop/media/lcec/publico/articulos/f/a/f/faf4e4724860b483a3473f34c91de6f7,No details found,
fernet,fernet buhero negro 700cm3,https://www.lacoopeencasa.coop/producto/fernet-buhero-negro-700cm3/293028,6590,coope,https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/8/3/483b683b241c2727936b25d1a7e18efd,No details found,
fernet,fernet capri 700cm3,https://www.lacoopeencasa.coop/producto/fernet-capri-700cm3/289521,3490,coope,https://www.lacoopeencasa.coop/media/lcec/publico/articulos/4/5/2/45230e337b6839bd0142ec76968b6899,No details found,
fernet,fernet branca 750cm3,https://www.lacoopeencasa.coop/producto/fernet-branca-750cm3/118460,10850,coope,https://www.lacoopeencasa.coop/media/lcec/publico/articulos/6/8/1/6816bababb760c1d5d4220043a2b659d,No details found,
