search_term,name,url,price,provider_id,photo,details,brand
arroz,Arroz largo fino 00000 Carrefour Classic en bolsa 1 kg.,https://www.carrefour.com.ar/arroz-largo-fino-00000-carrefour-classic-en-bolsa-1-kg-734800/p,1771,carrefour,https://carrefourar.vtexassets.com/arquivos/ids/537494-170-170?v=638549455207900000&width=170&height=170&aspect=true,,
arroz,Arroz largo fino Molinos Ala 1 kg.,https://www.carrefour.com.ar/arroz-largo-fino-molinos-ala-1-kg/p,1800,carrefour,https://carrefourar.vtexassets.com/arquivos/ids/509503-170-170?v=638491482197730000&width=170&height=170&aspect=true,,
arroz,Arroz parboil Gallo oro en bolsa 1 kg.,https://www.carrefour.com.ar/arroz-parboil-gallo-oro-en-bolsa-1-kg-718787/p,2995,carrefour,https://carrefourar.vtexassets.com/arquivos/ids/318039-170-170?v=638180311212270000&width=170&height=170&aspect=true,,
arroz,Arroz tipo largo fino 00000 Vanguardia 500 g.,https://www.carrefour.com.ar/arroz-tipo-largo-fino-00000-vanguardia-500-g/p,990,carrefour,https://carrefourar.vtexassets.com/arquivos/ids/218649-170-170?v=637702639116070000&width=170&height=170&aspect=true,,
arroz,Arroz Molinos Ala parboil bolsa 1 kg.,https://www.carrefour.com.ar/arroz-molinos-ala-parboil-bolsa-1-kg/p,2175,carrefour,https://carrefourar.vtexassets.com/arquivos/ids/499390-170-170?v=638481808035000000&width=170&height=170&aspect=true,,
arroz,Arroz parboil Gallo oro en bolsa 500 g.,https://www.carrefour.com.ar/arroz-parboil-gallo-oro-en-bolsa-500-g-733186/p,1575,carrefour,https://carrefourar.vtexassets.com/arquivos/ids/422971-170-170?v=638373948475470000&width=170&height=170&aspect=true,,
arroz,Arroz largo fino Crucero 00000 1 kg.,https://www.carrefour.com.ar/arroz-largo-fino-crucero-00000-1-kg-719197/p,1750,carrefour,https://carrefourar.vtexassets.com/arquivos/ids/324258-170-170?v=638197715634070000&width=170&height=170&aspect=true,,
arroz,Arroz parboil Carrefour Classic en bolsa 1 kg.,https://www.carrefour.com.ar/arroz-parboil-carrefour-classic-en-bolsa-1-kg-734799/p,1971,carrefour,https://carrefourar.vtexassets.com/arquivos/ids/537495-170-170?v=638549455932000000&width=170&height=170&aspect=true,,
arroz,Arroz parboil Lucchetti 1 kg.,https://www.carrefour.com.ar/arroz-parboil-lucchetti-1-kg-726299/p,2599,carrefour,https://carrefourar.vtexassets.com/arquivos/ids/370675-170-170?v=638297065569000000&width=170&height=170&aspect=true,,
