search_term,name,url,price,provider_id,photo,details,brand
pincel,MOZART- PINCEL VIROLA N°10 CERDA BLANCA,https://bahiaconstrucciones.com.ar/tienda/producto/VTk1Zz-TAH-Q,1231,bahia_construcciones,https://esige.paradigma.com.ar/static/bahiaconstrucciones/imagenes/articulos/U9510.jpg,Not found,
pincel,MOZART- PINCEL VIROLA N°20 CERDA BLANCA,https://bahiaconstrucciones.com.ar/tienda/producto/VTk1Zz-jAH-Q,2268,bahia_construcciones,https://esige.paradigma.com.ar/static/bahiaconstrucciones/imagenes/articulos/U9520.jpg,Not found,
pincel,MOZART- PINCEL VIROLA N°40 CERDA BLANCA,https://bahiaconstrucciones.com.ar/tienda/producto/VTk1NDAH-Q,5301,bahia_construcciones,https://esige.paradigma.com.ar/static/bahiaconstrucciones/imagenes/articulos/U9540.jpg,Not found,
